age;gender;year;pop
7;2;1973;2296
7;2;1974;2195
7;2;1975;2080.5
7;2;1976;2003.5
7;2;1977;1975
7;2;1978;2008
7;2;1979;2052.5
7;2;1980;2015
70;1;1970;960
70;1;1971;964.5
70;1;1972;949
70;1;1973;953
70;1;1974;1020
70;1;1975;1082.5
70;1;1976;1093
70;1;1977;1065
70;1;1978;1064.5
70;1;1979;1110
70;1;1980;1104
70;2;1970;1365
70;2;1971;1422.5
70;2;1972;1539.5
70;2;1973;1572.5
70;2;1974;1540
70;2;1975;1564.5
70;2;1976;1599.5
70;2;1977;1581
70;2;1978;1616.5
70;2;1979;1660
70;2;1980;1639.5
71;1;1970;870
71;1;1971;885.5
71;1;1972;910
71;1;1973;904
71;1;1974;910.5
71;1;1975;971.5
71;1;1976;1038.5
71;1;1977;1049.5
71;1;1978;1017
71;1;1979;1021.5
71;1;1980;1067
71;2;1970;1429
71;2;1971;1380.5
71;2;1972;1388
71;2;1973;1501
71;2;1974;1534
71;2;1975;1506
71;2;1976;1535.5
71;2;1977;1577
71;2;1978;1559
71;2;1979;1589.5
71;2;1980;1634.5
72;1;1970;771
72;1;1971;797.5
72;1;1972;843.5
72;1;1973;868
72;1;1974;863
72;1;1975;871.5
72;1;1976;921
72;1;1977;984
72;1;1978;1010.5
72;1;1979;975.5
72;1;1980;972
72;2;1970;1342
72;2;1971;1364.5
72;2;1972;1346
72;2;1973;1356.5
72;2;1974;1468
72;2;1975;1506
72;2;1976;1476
72;2;1977;1496.5
72;2;1978;1533
72;2;1979;1524
72;2;1980;1559.5
73;1;1970;750
73;1;1971;743
73;1;1972;757.5
73;1;1973;794.5
73;1;1974;822
73;1;1975;824
73;1;1976;827.5
73;1;1977;876
73;1;1978;931
73;1;1979;959.5
73;1;1980;936.5
73;2;1970;1270
73;2;1971;1280.5
73;2;1972;1319.5
73;2;1973;1305
73;2;1974;1310
73;2;1975;1424.5
73;2;1976;1464.5
73;2;1977;1443
73;2;1978;1472.5
73;2;1979;1506
73;2;1980;1493.5
74;1;1970;738
74;1;1971;725
74;1;1972;704.5
74;1;1973;712.5
74;1;1974;742
74;1;1975;769.5
74;1;1976;769.5
74;1;1977;780.5
74;1;1978;842.5
74;1;1979;895.5
74;1;1980;915.5
74;2;1970;1212
74;2;1971;1227
74;2;1972;1246
74;2;1973;1282.5
74;2;1974;1272
74;2;1975;1274
74;2;1976;1384.5
74;2;1977;1426
74;2;1978;1404
74;2;1979;1438.5
74;2;1980;1472.5
75;1;1970;583
75;1;1971;639.5
75;1;1972;678.5
75;1;1973;659
75;1;1974;672.5
75;1;1975;703.5
75;1;1976;727.5
75;1;1977;726
75;1;1978;737
75;1;1979;794.5
75;1;1980;840
75;2;1970;1111
75;2;1971;1137.5
75;2;1972;1179.5
75;2;1973;1197
75;2;1974;1242.5
75;2;1975;1234.5
75;2;1976;1230.5
75;2;1977;1345
75;2;1978;1386
75;2;1979;1364.5
75;2;1980;1411
76;1;1970;560
76;1;1971;557.5
76;1;1972;599.5
76;1;1973;624.5
76;1;1974;607
76;1;1975;629
76;1;1976;663.5
76;1;1977;678
76;1;1978;672
76;1;1979;690.5
76;1;1980;746.5
76;2;1970;1054
76;2;1971;1061
76;2;1972;1094
76;2;1973;1127.5
76;2;1974;1142.5
76;2;1975;1190.5
76;2;1976;1195
76;2;1977;1197.5
76;2;1978;1304
76;2;1979;1347
76;2;1980;1326.5
77;1;1970;520
77;1;1971;520.5
77;1;1972;517.5
77;1;1973;557.5
77;1;1974;581
77;1;1975;560.5
77;1;1976;583.5
77;1;1977;624.5
77;1;1978;638
77;1;1979;623
77;1;1980;637.5
77;2;1970;987
77;2;1971;1000
77;2;1972;1015.5
77;2;1973;1040
77;2;1974;1080.5
77;2;1975;1101.5
77;2;1976;1148.5
77;2;1977;1155
77;2;1978;1156.5
77;2;1979;1261
77;2;1980;1299.5
78;1;1970;478
78;1;1971;472
78;1;1972;472
78;1;1973;475.5
78;1;1974;513
78;1;1975;535.5
78;1;1976;519.5
78;1;1977;541
78;1;1978;581.5
78;1;1979;602
78;1;1980;582.5
78;2;1970;936
78;2;1971;936
78;2;1972;947
78;2;1973;973.5
78;2;1974;1000
78;2;1975;1034
78;2;1976;1053
78;2;1977;1096
78;2;1978;1107
78;2;1979;1110.5
78;2;1980;1212.5
79;1;1970;395
79;1;1971;416.5
79;1;1972;437
79;1;1973;435
79;1;1974;438
79;1;1975;471
79;1;1976;490
79;1;1977;480.5
79;1;1978;493.5
79;1;1979;536.5
79;1;1980;559.5
79;2;1970;826
79;2;1971;854
79;2;1972;890.5
79;2;1973;904.5
79;2;1974;925
79;2;1975;953
79;2;1976;990
79;2;1977;1000.5
79;2;1978;1039.5
79;2;1979;1058
79;2;1980;1059
8;1;1970;2145
8;1;1971;2244
8;1;1972;2377.5
8;1;1973;2425.5
8;1;1974;2416
8;1;1975;2307.5
8;1;1976;2210.5
8;1;1977;2128.5
8;1;1978;2086
8;1;1979;2133.5
8;1;1980;2131
8;2;1970;2012
8;2;1971;2064.5
8;2;1972;2264
8;2;1973;2370.5
8;2;1974;2300
8;2;1975;2178.5
8;2;1976;2064.5
8;2;1977;1992
8;2;1978;1991
8;2;1979;2012.5
8;2;1980;2038
80;1;1970;344
80;1;1971;351.5
80;1;1972;380.5
80;1;1973;402.5
80;1;1974;401
80;1;1975;400
80;1;1976;431
80;1;1977;447
80;1;1978;437
80;1;1979;448
80;1;1980;483
80;2;1970;658
80;2;1971;712
80;2;1972;796.5
80;2;1973;825.5
80;2;1974;840
80;2;1975;868
80;2;1976;894
80;2;1977;932.5
80;2;1978;941
80;2;1979;991
80;2;1980;1010.5
81;1;1970;288
81;1;1971;295
81;1;1972;309.5
81;1;1973;343.5
81;1;1974;363.5
81;1;1975;353
81;1;1976;352.5
81;1;1977;390
81;1;1978;410.5
81;1;1979;393.5
81;1;1980;400
81;2;1970;675
81;2;1971;644.5
81;2;1972;667.5
81;2;1973;749
81;2;1974;778.5
81;2;1975;790.5
81;2;1976;813
81;2;1977;836.5
81;2;1978;875
81;2;1979;883.5
81;2;1980;933
82;1;1970;244
82;1;1971;251
82;1;1972;266.5
82;1;1973;284.5
82;1;1974;308.5
82;1;1975;323.5
82;1;1976;313.5
82;1;1977;312
82;1;1978;350
82;1;1979;368.5
82;1;1980;350.5
82;2;1970;579
82;2;1971;602
82;2;1972;595.5
82;2;1973;618
82;2;1974;692.5
82;2;1975;720
82;2;1976;735
82;2;1977;754.5
82;2;1978;777.5
82;2;1979;823.5
82;2;1980;834.5
83;1;1970;216
83;1;1971;208
83;1;1972;216
83;1;1973;238
83;1;1974;249
83;1;1975;266.5
83;1;1976;281.5
83;1;1977;281
83;1;1978;283
83;1;1979;309
83;1;1980;325
83;2;1970;487
83;2;1971;506.5
83;2;1972;552
83;2;1973;544.5
83;2;1974;560.5
83;2;1975;628
83;2;1976;660
83;2;1977;685.5
83;2;1978;706
83;2;1979;730.5
83;2;1980;763
84;1;1970;218
84;1;1971;196
84;1;1972;175.5
84;1;1973;193
84;1;1974;208.5
84;1;1975;211
84;1;1976;231
84;1;1977;244
84;1;1978;243.5
84;1;1979;253
84;1;1980;273.5
84;2;1970;421
84;2;1971;427.5
84;2;1972;461
84;2;1973;503.5
84;2;1974;484
84;2;1975;502.5
84;2;1976;559
84;2;1977;590.5
84;2;1978;628
84;2;1979;643.5
84;2;1980;672.5
85;1;1970;162
85;1;1971;174.5
85;1;1972;168
85;1;1973;149.5
85;1;1974;164
85;1;1975;178.5
85;1;1976;187
85;1;1977;207.5
85;1;1978;212
85;1;1979;202
85;1;1980;213.5
85;2;1970;367
85;2;1971;372.5
85;2;1972;378.5
85;2;1973;412.5
85;2;1974;458
85;2;1975;439.5
85;2;1976;462.5
85;2;1977;516
85;2;1978;530.5
85;2;1979;563
85;2;1980;583.5
86;1;1970;113
86;1;1971;123.5
86;1;1972;144
86;1;1973;141
86;1;1974;125
86;1;1975;131
86;1;1976;146.5
86;1;1977;162
86;1;1978;178.5
86;1;1979;180.5
86;1;1980;175.5
86;2;1970;306
86;2;1971;304.5
86;2;1972;312
86;2;1973;329.5
86;2;1974;364.5
86;2;1975;408
86;2;1976;393.5
86;2;1977;402.5
86;2;1978;446.5
86;2;1979;470.5
86;2;1980;513.5
87;1;1970;97
87;1;1971;92.5
87;1;1972;101
87;1;1973;120.5
87;1;1974;113
87;1;1975;103
87;1;1976;115.5
87;1;1977;124.5
87;1;1978;135.5
87;1;1979;152.5
87;1;1980;150.5
87;2;1970;267
87;2;1971;264.5
87;2;1972;258
87;2;1973;264.5
87;2;1974;286
87;2;1975;324
87;2;1976;361.5
87;2;1977;341.5
87;2;1978;346.5
87;2;1979;394.5
87;2;1980;420.5
88;1;1970;75
88;1;1971;81.5
88;1;1972;78
88;1;1973;78
88;1;1974;99
88;1;1975;93.5
88;1;1976;77.5
88;1;1977;87.5
88;1;1978;103.5
88;1;1979;116.5
88;1;1980;131
88;2;1970;216
88;2;1971;220
88;2;1972;220
88;2;1973;213.5
88;2;1974;225.5
88;2;1975;244
88;2;1976;275
88;2;1977;307.5
88;2;1978;293
88;2;1979;297.5
88;2;1980;337
89;1;1970;66
89;1;1971;64.5
89;1;1972;65.5
89;1;1973;58
89;1;1974;63
89;1;1975;86
89;1;1976;77
89;1;1977;60
89;1;1978;68.5
89;1;1979;85
89;1;1980;94
89;2;1970;159
89;2;1971;165.5
89;2;1972;179
89;2;1973;182.5
89;2;1974;180.5
89;2;1975;187
89;2;1976;198.5
89;2;1977;235.5
89;2;1978;263.5
89;2;1979;245.5
89;2;1980;254.5
9;1;1970;2015
9;1;1971;2075.5
9;1;1972;2237
9;1;1973;2366.5
9;1;1974;2406
9;1;1975;2393
9;1;1976;2299.5
9;1;1977;2214.5
9;1;1978;2130.5
9;1;1979;2084.5
9;1;1980;2130
9;2;1970;1933
9;2;1971;1973.5
9;2;1972;2068
9;2;1973;2262.5
9;2;1974;2366.5
9;2;1975;2299
9;2;1976;2178.5
9;2;1977;2064
9;2;1978;1998
9;2;1979;1996
9;2;1980;2007.5
90;1;1970;51
90;1;1971;54
90;1;1972;55.5
90;1;1973;55
90;1;1974;43
90;1;1975;46.5
90;1;1976;68
90;1;1977;62
90;1;1978;53.5
90;1;1979;57
90;1;1980;62
90;2;1970;126
90;2;1971;126.5
90;2;1972;132.5
90;2;1973;141.5
90;2;1974;144.5
90;2;1975;146.5
90;2;1976;154
90;2;1977;162
90;2;1978;183
90;2;1979;203.5
90;2;1980;193
91;1;1970;38
91;1;1971;39.5
91;1;1972;39.5
91;1;1973;39.5
91;1;1974;43
91;1;1975;32.5
91;1;1976;30
91;1;1977;48.5
91;1;1978;48
91;1;1979;37.5
91;1;1980;37.5
91;2;1970;84
91;2;1971;93.5
91;2;1972;100
91;2;1973;108.5
91;2;1974;115
91;2;1975;111
91;2;1976;112
91;2;1977;114.5
91;2;1978;122.5
91;2;1979;149.5
91;2;1980;167.5
92;1;1970;20
92;1;1971;24
92;1;1972;32
92;1;1973;33
92;1;1974;31
92;1;1975;33
92;1;1976;25.5
92;1;1977;23
92;1;1978;36.5
92;1;1979;37
92;1;1980;29.5
92;2;1970;75
92;2;1971;65.5
92;2;1972;67.5
92;2;1973;76
92;2;1974;85
92;2;1975;94.5
92;2;1976;88.5
92;2;1977;79.5
92;2;1978;82
92;2;1979;97
92;2;1980;125
93;1;1970;20
93;1;1971;17
93;1;1972;17
93;1;1973;24
93;1;1974;25
93;1;1975;22
93;1;1976;24.5
93;1;1977;18.5
93;1;1978;16
93;1;1979;28.5
93;1;1980;28
93;2;1970;61
93;2;1971;61
93;2;1972;52
93;2;1973;52
93;2;1974;55
93;2;1975;59.5
93;2;1976;72.5
93;2;1977;66.5
93;2;1978;58.5
93;2;1979;67.5
93;2;1980;77.5
94;1;1970;13
94;1;1971;13
94;1;1972;11
94;1;1973;13
94;1;1974;16.5
94;1;1975;17
94;1;1976;14.5
94;1;1977;14
94;1;1978;12
94;1;1979;13
94;1;1980;21
94;2;1970;36
94;2;1971;42
94;2;1972;43.5
94;2;1973;33.5
94;2;1974;35.5
94;2;1975;41
94;2;1976;45.5
94;2;1977;55
94;2;1978;50.5
94;2;1979;43
94;2;1980;51
95;1;1970;8
95;1;1971;8.5
95;1;1972;8.5
95;1;1973;8
95;1;1974;10.5
95;1;1975;10
95;1;1976;10.5
95;1;1977;10.5
95;1;1978;9
95;1;1979;8.5
95;1;1980;9
95;2;1970;30
95;2;1971;30
95;2;1972;33
95;2;1973;30
95;2;1974;19.5
95;2;1975;20.5
95;2;1976;29
95;2;1977;34
95;2;1978;42
95;2;1979;36
95;2;1980;27
96;1;1970;5
96;1;1971;5.5
96;1;1972;6
96;1;1973;5.5
96;1;1974;5.5
96;1;1975;6.5
96;1;1976;5
96;1;1977;6
96;1;1978;6.5
96;1;1979;5.5
96;1;1980;5
96;2;1970;16
96;2;1971;18.5
96;2;1972;22
96;2;1973;24
96;2;1974;19
96;2;1975;11
96;2;1976;12.5
96;2;1977;18
96;2;1978;25
96;2;1979;31.5
96;2;1980;26.5
97;1;1970;3
97;1;1971;3.5
97;1;1972;3.5
97;1;1973;4
97;1;1974;3
97;1;1975;2.5
97;1;1976;4
97;1;1977;3
97;1;1978;4.5
97;1;1979;5
97;1;1980;4.5
97;2;1970;8
97;2;1971;9
97;2;1972;13.5
97;2;1973;16
97;2;1974;14
97;2;1975;10.5
97;2;1976;7.5
97;2;1977;8.5
97;2;1978;12
97;2;1979;17.5
97;2;1980;19
98;1;1970;1
98;1;1971;1.5
98;1;1972;2
98;1;1973;2.5
98;1;1974;4
98;1;1975;2.5
98;1;1976;2
98;1;1977;3.5
98;1;1978;2.5
98;1;1979;3.5
98;1;1980;3.5
98;2;1970;5
98;2;1971;5.5
98;2;1972;6.5
98;2;1973;8.5
98;2;1974;9
98;2;1975;7
98;2;1976;6
98;2;1977;6
98;2;1978;6.5
98;2;1979;9
98;2;1980;12
99;1;1970;2
99;1;1971;1
99;1;1972;0.5
99;1;1973;1
99;1;1974;2
99;1;1975;3
99;1;1976;1.5
99;1;1977;1
99;1;1978;1.5
99;1;1979;1
99;1;1980;2
99;2;1970;6
99;2;1971;6
99;2;1972;5.5
99;2;1973;5.5
99;2;1974;6
99;2;1975;5.5
99;2;1976;4.5
99;2;1977;4.5
99;2;1978;5
99;2;1979;5
99;2;1980;6
