sex;year;age;cant;pop
1;2005;88;10;142
1;2005;88;25;254
1;2005;89;10;121
1;2005;89;25;217
1;2005;90;10;95
1;2005;90;25;183
1;2005;91;10;81
1;2005;91;25;155
1;2005;92;10;67
1;2005;92;25;127
1;2005;93;10;46
1;2005;93;25;89
1;2005;94;10;31
1;2005;94;25;60
1;2005;95;10;18
1;2005;95;25;52
1;2005;96;10;11
1;2005;96;25;33
1;2005;97;10;10
1;2005;97;25;18
1;2005;98;10;9
1;2005;98;25;16
1;2005;99;10;5
1;2005;99;25;27
1;2005;999;10;125156
1;2005;999;25;205106
1;2006;0;10;1441
1;2006;0;25;2428
1;2006;1;10;1461
1;2006;1;25;2304
1;2006;2;10;1471
1;2006;2;25;2234
1;2006;3;10;1467
1;2006;3;25;2295
1;2006;4;10;1495
1;2006;4;25;2387
1;2006;5;10;1509
1;2006;5;25;2463
1;2006;6;10;1539
1;2006;6;25;2461
1;2006;7;10;1620
1;2006;7;25;2395
1;2006;8;10;1655
1;2006;8;25;2399
1;2006;9;10;1698
1;2006;9;25;2492
1;2006;10;10;1710
1;2006;10;25;2529
1;2006;11;10;1731
1;2006;11;25;2464
1;2006;12;10;1769
1;2006;12;25;2499
1;2006;13;10;1780
1;2006;13;25;2550
1;2006;14;10;1810
1;2006;14;25;2606
1;2006;15;10;1824
1;2006;15;25;2598
1;2006;16;10;1770
1;2006;16;25;2527
1;2006;17;10;1694
1;2006;17;25;2469
1;2006;18;10;1649
1;2006;18;25;2329
1;2006;19;10;1628
1;2006;19;25;2271
1;2006;20;10;1653
1;2006;20;25;2310
1;2006;21;10;1656
1;2006;21;25;2325
1;2006;22;10;1655
1;2006;22;25;2352
1;2006;23;10;1625
1;2006;23;25;2446
1;2006;24;10;1608
1;2006;24;25;2590
1;2006;25;10;1608
1;2006;25;25;2630
1;2006;26;10;1596
1;2006;26;25;2751
1;2006;27;10;1570
1;2006;27;25;2873
1;2006;28;10;1577
1;2006;28;25;2942
1;2006;29;10;1616
1;2006;29;25;3024
1;2006;30;10;1640
1;2006;30;25;3027
1;2006;31;10;1703
1;2006;31;25;3167
1;2006;32;10;1786
1;2006;32;25;3347
1;2006;33;10;1871
1;2006;33;25;3448
1;2006;34;10;1915
1;2006;34;25;3445
1;2006;35;10;1978
1;2006;35;25;3371
1;2006;36;10;2057
1;2006;36;25;3313
1;2006;37;10;2080
1;2006;37;25;3344
1;2006;38;10;2131
1;2006;38;25;3470
1;2006;39;10;2197
1;2006;39;25;3610
1;2006;40;10;2277
1;2006;40;25;3729
1;2006;41;10;2300
1;2006;41;25;3747
1;2006;42;10;2292
1;2006;42;25;3706
1;2006;43;10;2245
1;2006;43;25;3535
1;2006;44;10;2197
1;2006;44;25;3362
1;2006;45;10;2176
1;2006;45;25;3300
1;2006;46;10;2044
1;2006;46;25;3246
1;2006;47;10;1958
1;2006;47;25;3200
1;2006;48;10;1970
1;2006;48;25;3099
1;2006;49;10;1886
1;2006;49;25;2986
1;2006;50;10;1788
1;2006;50;25;2924
1;2006;51;10;1721
1;2006;51;25;2774
1;2006;52;10;1669
1;2006;52;25;2648
1;2006;53;10;1636
1;2006;53;25;2599
1;2006;54;10;1619
1;2006;54;25;2506
1;2006;55;10;1619
1;2006;55;25;2500
1;2006;56;10;1573
1;2006;56;25;2544
1;2006;57;10;1564
1;2006;57;25;2553
1;2006;58;10;1573
1;2006;58;25;2564
1;2006;59;10;1533
1;2006;59;25;2559
1;2006;60;10;1493
1;2006;60;25;2529
1;2006;61;10;1417
1;2006;61;25;2448
1;2006;62;10;1347
1;2006;62;25;2350
1;2006;63;10;1320
1;2006;63;25;2230
1;2006;64;10;1221
1;2006;64;25;2057
1;2006;65;10;1072
1;2006;65;25;1848
1;2006;66;10;964
1;2006;66;25;1744
1;2006;67;10;937
1;2006;67;25;1670
1;2006;68;10;914
1;2006;68;25;1593
1;2006;69;10;870
1;2006;69;25;1562
1;2006;70;10;808
1;2006;70;25;1554
1;2006;71;10;754
1;2006;71;25;1453
1;2006;72;10;754
1;2006;72;25;1348
1;2006;73;10;730
1;2006;73;25;1317
1;2006;74;10;687
1;2006;74;25;1251
1;2006;75;10;640
1;2006;75;25;1173
1;2006;76;10;581
1;2006;76;25;1133
1;2006;77;10;542
1;2006;77;25;1066
1;2006;78;10;518
1;2006;78;25;969
1;2006;79;10;494
1;2006;79;25;868
1;2006;80;10;462
1;2006;80;25;828
1;2006;81;10;423
1;2006;81;25;769
1;2006;82;10;378
1;2006;82;25;699
1;2006;83;10;336
1;2006;83;25;629
1;2006;84;10;303
1;2006;84;25;558
1;2006;85;10;260
1;2006;85;25;511
1;2006;86;10;209
1;2006;86;25;396
1;2006;87;10;159
1;2006;87;25;288
1;2006;88;10;129
1;2006;88;25;242
1;2006;89;10;119
1;2006;89;25;212
1;2006;90;10;94
1;2006;90;25;178
1;2006;91;10;70
1;2006;91;25;148
1;2006;92;10;64
1;2006;92;25;129
1;2006;93;10;51
1;2006;93;25;101
1;2006;94;10;35
1;2006;94;25;66
1;2006;95;10;25
1;2006;95;25;46
1;2006;96;10;12
1;2006;96;25;37
1;2006;97;10;8
1;2006;97;25;23
1;2006;98;10;9
1;2006;98;25;11
1;2006;99;10;10
1;2006;99;25;29
1;2006;999;10;127102
1;2006;999;25;206629
1;2007;0;10;1432
1;2007;0;25;2446
1;2007;1;10;1464
1;2007;1;25;2357
1;2007;2;10;1497
1;2007;2;25;2322
1;2007;3;10;1501
1;2007;3;25;2247
1;2007;4;10;1495
1;2007;4;25;2302
1;2007;5;10;1532
1;2007;5;25;2432
1;2007;6;10;1535
1;2007;6;25;2477
1;2007;7;10;1562
1;2007;7;25;2477
1;2007;8;10;1646
1;2007;8;25;2412
1;2007;9;10;1678
1;2007;9;25;2429
1;2007;10;10;1723
1;2007;10;25;2510
1;2007;11;10;1732
1;2007;11;25;2560
1;2007;12;10;1760
1;2007;12;25;2483
1;2007;13;10;1802
1;2007;13;25;2534
1;2007;14;10;1817
1;2007;14;25;2574
1;2007;15;10;1837
1;2007;15;25;2627
1;2007;16;10;1846
1;2007;16;25;2650
1;2007;17;10;1791
1;2007;17;25;2570
1;2007;18;10;1716
1;2007;18;25;2520
1;2007;19;10;1687
1;2007;19;25;2370
1;2007;20;10;1685
1;2007;20;25;2322
1;2007;21;10;1691
1;2007;21;25;2391
1;2007;22;10;1697
1;2007;22;25;2378
1;2007;23;10;1666
1;2007;23;25;2457
1;2007;24;10;1658
1;2007;24;25;2549
1;2007;25;10;1650
1;2007;25;25;2683
1;2007;26;10;1652
1;2007;26;25;2736
1;2007;27;10;1646
1;2007;27;25;2849
1;2007;28;10;1608
1;2007;28;25;2980
1;2007;29;10;1633
1;2007;29;25;3032
1;2007;30;10;1672
1;2007;30;25;3123
1;2007;31;10;1679
1;2007;31;25;3144
1;2007;32;10;1753
1;2007;32;25;3250
1;2007;33;10;1841
1;2007;33;25;3406
1;2007;34;10;1905
1;2007;34;25;3490
1;2007;35;10;1952
1;2007;35;25;3488
1;2007;36;10;2019
1;2007;36;25;3391
1;2007;37;10;2089
1;2007;37;25;3340
1;2007;38;10;2125
1;2007;38;25;3345
1;2007;39;10;2171
1;2007;39;25;3501
1;2007;40;10;2238
1;2007;40;25;3625
1;2007;41;10;2301
1;2007;41;25;3736
1;2007;42;10;2330
1;2007;42;25;3753
1;2007;43;10;2323
1;2007;43;25;3705
1;2007;44;10;2270
1;2007;44;25;3499
1;2007;45;10;2215
1;2007;45;25;3358
1;2007;46;10;2196
1;2007;46;25;3292
1;2007;47;10;2068
1;2007;47;25;3252
1;2007;48;10;1976
1;2007;48;25;3205
1;2007;49;10;1978
1;2007;49;25;3067
1;2007;50;10;1898
1;2007;50;25;2963
1;2007;51;10;1794
1;2007;51;25;2878
1;2007;52;10;1721
1;2007;52;25;2749
1;2007;53;10;1674
1;2007;53;25;2614
1;2007;54;10;1639
1;2007;54;25;2550
1;2007;55;10;1617
1;2007;55;25;2461
1;2007;56;10;1613
1;2007;56;25;2455
1;2007;57;10;1572
1;2007;57;25;2491
1;2007;58;10;1558
1;2007;58;25;2506
1;2007;59;10;1566
1;2007;59;25;2512
1;2007;60;10;1523
1;2007;60;25;2483
1;2007;61;10;1490
1;2007;61;25;2448
1;2007;62;10;1410
1;2007;62;25;2364
1;2007;63;10;1340
1;2007;63;25;2290
1;2007;64;10;1310
1;2007;64;25;2187
1;2007;65;10;1216
1;2007;65;25;1971
1;2007;66;10;1064
1;2007;66;25;1777
1;2007;67;10;961
1;2007;67;25;1700
1;2007;68;10;925
1;2007;68;25;1622
1;2007;69;10;901
1;2007;69;25;1555
1;2007;70;10;855
1;2007;70;25;1520
1;2007;71;10;794
1;2007;71;25;1511
1;2007;72;10;735
1;2007;72;25;1411
1;2007;73;10;739
1;2007;73;25;1313
1;2007;74;10;709
1;2007;74;25;1277
1;2007;75;10;665
1;2007;75;25;1207
1;2007;76;10;624
1;2007;76;25;1141
1;2007;77;10;566
1;2007;77;25;1082
1;2007;78;10;515
1;2007;78;25;1023
1;2007;79;10;490
1;2007;79;25;932
1;2007;80;10;467
1;2007;80;25;824
1;2007;81;10;429
1;2007;81;25;781
1;2007;82;10;397
1;2007;82;25;717
1;2007;83;10;342
1;2007;83;25;660
1;2007;84;10;304
1;2007;84;25;572
1;2007;85;10;276
1;2007;85;25;509
1;2007;86;10;235
1;2007;86;25;460
1;2007;87;10;177
1;2007;87;25;350
1;2007;88;10;135
1;2007;88;25;254
1;2007;89;10;111
1;2007;89;25;203
1;2007;90;10;94
1;2007;90;25;174
1;2007;91;10;71
1;2007;91;25;142
1;2007;92;10;55
1;2007;92;25;121
1;2007;93;10;49
1;2007;93;25;103
1;2007;94;10;39
1;2007;94;25;78
1;2007;95;10;27
1;2007;95;25;53
1;2007;96;10;18
1;2007;96;25;35
1;2007;97;10;9
1;2007;97;25;29
1;2007;98;10;6
1;2007;98;25;16
1;2007;99;10;16
1;2007;99;25;23
1;2007;999;10;129481
1;2007;999;25;208743
1;2008;0;10;1457
1;2008;0;25;2448
1;2008;1;10;1460
1;2008;1;25;2418
1;2008;2;10;1510
1;2008;2;25;2391
1;2008;3;10;1530
1;2008;3;25;2354
1;2008;4;10;1532
1;2008;4;25;2273
1;2008;5;10;1526
1;2008;5;25;2338
1;2008;6;10;1567
1;2008;6;25;2439
1;2008;7;10;1571
1;2008;7;25;2507
1;2008;8;10;1594
1;2008;8;25;2498
1;2008;9;10;1678
1;2008;9;25;2455
1;2008;10;10;1714
1;2008;10;25;2463
1;2008;11;10;1754
1;2008;11;25;2556
1;2008;12;10;1763
1;2008;12;25;2580
1;2008;13;10;1795
1;2008;13;25;2527
1;2008;14;10;1839
1;2008;14;25;2580
1;2008;15;10;1848
1;2008;15;25;2609
1;2008;16;10;1861
1;2008;16;25;2676
1;2008;17;10;1872
1;2008;17;25;2707
1;2008;18;10;1819
1;2008;18;25;2616
1;2008;19;10;1759
1;2008;19;25;2579
1;2008;20;10;1757
1;2008;20;25;2438
1;2008;21;10;1745
1;2008;21;25;2411
1;2008;22;10;1741
1;2008;22;25;2474
1;2008;23;10;1732
1;2008;23;25;2517
1;2008;24;10;1720
1;2008;24;25;2600
1;2008;25;10;1701
1;2008;25;25;2713
1;2008;26;10;1709
1;2008;26;25;2844
1;2008;27;10;1711
1;2008;27;25;2927
1;2008;28;10;1696
1;2008;28;25;3030
1;2008;29;10;1664
1;2008;29;25;3137
1;2008;30;10;1692
1;2008;30;25;3177
1;2008;31;10;1723
1;2008;31;25;3276
1;2008;32;10;1741
1;2008;32;25;3279
1;2008;33;10;1808
1;2008;33;25;3345
1;2008;34;10;1886
1;2008;34;25;3504
1;2008;35;10;1952
1;2008;35;25;3556
1;2008;36;10;1995
1;2008;36;25;3526
1;2008;37;10;2057
1;2008;37;25;3443
1;2008;38;10;2138
1;2008;38;25;3350
1;2008;39;10;2166
1;2008;39;25;3412
1;2008;40;10;2212
1;2008;40;25;3543
1;2008;41;10;2267
1;2008;41;25;3677
1;2008;42;10;2325
1;2008;42;25;3762
1;2008;43;10;2358
1;2008;43;25;3780
1;2008;44;10;2345
1;2008;44;25;3697
1;2008;45;10;2290
1;2008;45;25;3520
1;2008;46;10;2240
1;2008;46;25;3378
1;2008;47;10;2223
1;2008;47;25;3297
1;2008;48;10;2090
1;2008;48;25;3269
1;2008;49;10;1984
1;2008;49;25;3192
1;2008;50;10;1991
1;2008;50;25;3052
1;2008;51;10;1907
1;2008;51;25;2953
1;2008;52;10;1793
1;2008;52;25;2872
1;2008;53;10;1729
1;2008;53;25;2737
1;2008;54;10;1680
1;2008;54;25;2582
1;2008;55;10;1637
1;2008;55;25;2522
1;2008;56;10;1614
1;2008;56;25;2422
1;2008;57;10;1616
1;2008;57;25;2417
1;2008;58;10;1567
1;2008;58;25;2451
1;2008;59;10;1550
1;2008;59;25;2457
1;2008;60;10;1551
1;2008;60;25;2446
1;2008;61;10;1519
1;2008;61;25;2415
1;2008;62;10;1481
1;2008;62;25;2380
1;2008;63;10;1402
1;2008;63;25;2309
1;2008;64;10;1337
1;2008;64;25;2233
1;2008;65;10;1306
1;2008;65;25;2096
1;2008;66;10;1213
1;2008;66;25;1883
1;2008;67;10;1057
1;2008;67;25;1726
1;2008;68;10;944
1;2008;68;25;1658
1;2008;69;10;911
1;2008;69;25;1588
1;2008;70;10;886
1;2008;70;25;1516
1;2008;71;10;842
1;2008;71;25;1485
1;2008;72;10;779
1;2008;72;25;1471
1;2008;73;10;721
1;2008;73;25;1377
1;2008;74;10;715
1;2008;74;25;1277
1;2008;75;10;691
1;2008;75;25;1236
1;2008;76;10;650
1;2008;76;25;1166
1;2008;77;10;603
1;2008;77;25;1087
1;2008;78;10;539
1;2008;78;25;1043
1;2008;79;10;492
1;2008;79;25;978
1;2008;80;10;470
1;2008;80;25;878
1;2008;81;10;437
1;2008;81;25;769
1;2008;82;10;405
1;2008;82;25;730
1;2008;83;10;364
1;2008;83;25;671
1;2008;84;10;311
1;2008;84;25;602
1;2008;85;10;276
1;2008;85;25;524
1;2008;86;10;253
1;2008;86;25;460
1;2008;87;10;200
1;2008;87;25;412
1;2008;88;10;154
1;2008;88;25;311
1;2008;89;10;116
1;2008;89;25;217
1;2008;90;10;88
1;2008;90;25;168
1;2008;91;10;75
1;2008;91;25;145
1;2008;92;10;60
1;2008;92;25;110
1;2008;93;10;41
1;2008;93;25;99
1;2008;94;10;38
1;2008;94;25;75
1;2008;95;10;26
1;2008;95;25;63
1;2008;96;10;21
1;2008;96;25;39
1;2008;97;10;13
1;2008;97;25;25
1;2008;98;10;6
1;2008;98;25;20
1;2008;99;10;17
1;2008;99;25;22
1;2008;999;10;132211
1;2008;999;25;212263
1;2009;0;10;1531
1;2009;0;25;2442
1;2009;1;10;1498
1;2009;1;25;2415
1;2009;2;10;1506
1;2009;2;25;2458
1;2009;3;10;1546
1;2009;3;25;2416
1;2009;4;10;1561
1;2009;4;25;2385
1;2009;5;10;1565
1;2009;5;25;2313
1;2009;6;10;1561
1;2009;6;25;2353
1;2009;7;10;1601
1;2009;7;25;2467
1;2009;8;10;1597
1;2009;8;25;2534
1;2009;9;10;1624
1;2009;9;25;2537
1;2009;10;10;1707
1;2009;10;25;2494
1;2009;11;10;1742
1;2009;11;25;2497
1;2009;12;10;1783
1;2009;12;25;2570
1;2009;13;10;1797
1;2009;13;25;2611
1;2009;14;10;1833
1;2009;14;25;2577
1;2009;15;10;1866
1;2009;15;25;2632
1;2009;16;10;1870
1;2009;16;25;2647
1;2009;17;10;1885
1;2009;17;25;2734
1;2009;18;10;1902
1;2009;18;25;2723
1;2009;19;10;1852
1;2009;19;25;2668
1;2009;20;10;1825
1;2009;20;25;2642
1;2009;21;10;1814
1;2009;21;25;2517
1;2009;22;10;1779
1;2009;22;25;2519
1;2009;23;10;1777
1;2009;23;25;2630
1;2009;24;10;1776
1;2009;24;25;2704
1;2009;25;10;1761
1;2009;25;25;2792
1;2009;26;10;1733
1;2009;26;25;2910
1;2009;27;10;1755
1;2009;27;25;3050
1;2009;28;10;1753
1;2009;28;25;3130
1;2009;29;10;1741
1;2009;29;25;3224
1;2009;30;10;1717
1;2009;30;25;3283
1;2009;31;10;1746
1;2009;31;25;3311
1;2009;32;10;1780
1;2009;32;25;3409
1;2009;33;10;1793
1;2009;33;25;3381
1;2009;34;10;1849
1;2009;34;25;3446
1;2009;35;10;1933
1;2009;35;25;3571
1;2009;36;10;1978
1;2009;36;25;3605
1;2009;37;10;2031
1;2009;37;25;3576
1;2009;38;10;2092
1;2009;38;25;3464
1;2009;39;10;2175
1;2009;39;25;3413
1;2009;40;10;2206
1;2009;40;25;3443
1;2009;41;10;2234
1;2009;41;25;3597
1;2009;42;10;2283
1;2009;42;25;3701
1;2009;43;10;2353
1;2009;43;25;3790
1;2009;44;10;2374
1;2009;44;25;3783
1;2009;45;10;2363
1;2009;45;25;3711
1;2009;46;10;2307
1;2009;46;25;3555
1;2009;47;10;2260
1;2009;47;25;3387
1;2009;48;10;2243
1;2009;48;25;3318
1;2009;49;10;2087
1;2009;49;25;3281
1;2009;50;10;1993
1;2009;50;25;3197
1;2009;51;10;1997
1;2009;51;25;3072
1;2009;52;10;1909
1;2009;52;25;2962
1;2009;53;10;1797
1;2009;53;25;2875
1;2009;54;10;1733
1;2009;54;25;2732
1;2009;55;10;1679
1;2009;55;25;2566
1;2009;56;10;1642
1;2009;56;25;2495
1;2009;57;10;1617
1;2009;57;25;2399
1;2009;58;10;1614
1;2009;58;25;2395
1;2009;59;10;1562
1;2009;59;25;2419
1;2009;60;10;1538
1;2009;60;25;2417
1;2009;61;10;1550
1;2009;61;25;2389
1;2009;62;10;1510
1;2009;62;25;2361
1;2009;63;10;1474
1;2009;63;25;2331
1;2009;64;10;1399
1;2009;64;25;2256
1;2009;65;10;1330
1;2009;65;25;2148
1;2009;66;10;1305
1;2009;66;25;2007
1;2009;67;10;1200
1;2009;67;25;1836
1;2009;68;10;1043
1;2009;68;25;1693
1;2009;69;10;929
1;2009;69;25;1627
1;2009;70;10;899
1;2009;70;25;1556
1;2009;71;10;873
1;2009;71;25;1481
1;2009;72;10;830
1;2009;72;25;1447
1;2009;73;10;768
1;2009;73;25;1430
1;2009;74;10;699
1;2009;74;25;1338
1;2009;75;10;699
1;2009;75;25;1241
1;2009;76;10;672
1;2009;76;25;1186
1;2009;77;10;620
1;2009;77;25;1126
1;2009;78;10;580
1;2009;78;25;1046
1;2009;79;10;510
1;2009;79;25;995
1;2009;80;10;471
1;2009;80;25;922
1;2009;81;10;441
1;2009;81;25;825
1;2009;82;10;411
1;2009;82;25;722
1;2009;83;10;370
1;2009;83;25;674
1;2009;84;10;326
1;2009;84;25;616
1;2009;85;10;280
1;2009;85;25;551
1;2009;86;10;247
1;2009;86;25;474
1;2009;87;10;222
1;2009;87;25;410
1;2009;88;10;171
1;2009;88;25;372
1;2009;89;10;133
1;2009;89;25;266
1;2009;90;10;93
1;2009;90;25;181
1;2009;91;10;69
1;2009;91;25;143
1;2009;92;10;62
1;2009;92;25;113
1;2009;93;10;46
1;2009;93;25;89
1;2009;94;10;35
1;2009;94;25;72
1;2009;95;10;28
1;2009;95;25;61
1;2009;96;10;21
1;2009;96;25;46
1;2009;97;10;15
1;2009;97;25;26
1;2009;98;10;11
1;2009;98;25;19
1;2009;99;10;19
1;2009;99;25;28
1;2009;999;10;134787
1;2009;999;25;216249
1;2010;0;10;1592
1;2010;0;25;2503
1;2010;1;10;1566
1;2010;1;25;2415
1;2010;2;10;1536
1;2010;2;25;2471
1;2010;3;10;1536
1;2010;3;25;2476
1;2010;4;10;1574
1;2010;4;25;2435
1;2010;5;10;1590
1;2010;5;25;2450
1;2010;6;10;1592
1;2010;6;25;2349
1;2010;7;10;1589
1;2010;7;25;2369
1;2010;8;10;1619
1;2010;8;25;2498
1;2010;9;10;1617
1;2010;9;25;2561
1;2010;10;10;1650
1;2010;10;25;2554
1;2010;11;10;1732
1;2010;11;25;2506
1;2010;12;10;1776
1;2010;12;25;2512
1;2010;13;10;1810
1;2010;13;25;2579
1;2010;14;10;1829
1;2010;14;25;2643
1;2010;15;10;1862
1;2010;15;25;2617
1;2010;16;10;1881
1;2010;16;25;2673
1;2010;17;10;1890
1;2010;17;25;2692
1;2010;18;10;1906
1;2010;18;25;2764
1;2010;19;10;1928
1;2010;19;25;2774
1;2010;20;10;1922
1;2010;20;25;2747
1;2010;21;10;1876
1;2010;21;25;2707
1;2010;22;10;1841
1;2010;22;25;2622
1;2010;23;10;1795
1;2010;23;25;2644
1;2010;24;10;1797
1;2010;24;25;2769
1;2010;25;10;1806
1;2010;25;25;2866
1;2010;26;10;1778
1;2010;26;25;2956
1;2010;27;10;1772
1;2010;27;25;3077
1;2010;28;10;1795
1;2010;28;25;3202
1;2010;29;10;1800
1;2010;29;25;3287
1;2010;30;10;1786
1;2010;30;25;3342
1;2010;31;10;1754
1;2010;31;25;3382
1;2010;32;10;1785
1;2010;32;25;3407
1;2010;33;10;1828
1;2010;33;25;3474
1;2010;34;10;1827
1;2010;34;25;3457
1;2010;35;10;1902
1;2010;35;25;3489
1;2010;36;10;1968
1;2010;36;25;3600
1;2010;37;10;2013
1;2010;37;25;3622
1;2010;38;10;2059
1;2010;38;25;3596
1;2010;39;10;2127
1;2010;39;25;3494
1;2010;40;10;2205
1;2010;40;25;3438
1;2010;41;10;2216
1;2010;41;25;3471
1;2010;42;10;2254
1;2010;42;25;3602
1;2010;43;10;2319
1;2010;43;25;3710
1;2010;44;10;2364
1;2010;44;25;3775
1;2010;45;10;2394
1;2010;45;25;3782
1;2010;46;10;2384
1;2010;46;25;3742
1;2010;47;10;2322
1;2010;47;25;3559
1;2010;48;10;2270
1;2010;48;25;3401
1;2010;49;10;2241
1;2010;49;25;3322
1;2010;50;10;2091
1;2010;50;25;3281
1;2010;51;10;2000
1;2010;51;25;3196
1;2010;52;10;2002
1;2010;52;25;3076
1;2010;53;10;1913
1;2010;53;25;2940
1;2010;54;10;1800
1;2010;54;25;2871
1;2010;55;10;1730
1;2010;55;25;2705
1;2010;56;10;1678
1;2010;56;25;2543
1;2010;57;10;1636
1;2010;57;25;2466
1;2010;58;10;1613
1;2010;58;25;2384
1;2010;59;10;1608
1;2010;59;25;2367
1;2010;60;10;1549
1;2010;60;25;2372
1;2010;61;10;1535
1;2010;61;25;2367
1;2010;62;10;1538
1;2010;62;25;2324
1;2010;63;10;1499
1;2010;63;25;2312
1;2010;64;10;1469
1;2010;64;25;2275
1;2010;65;10;1384
1;2010;65;25;2176
1;2010;66;10;1326
1;2010;66;25;2069
1;2010;67;10;1298
1;2010;67;25;1959
1;2010;68;10;1192
1;2010;68;25;1796
1;2010;69;10;1030
1;2010;69;25;1669
1;2010;70;10;918
1;2010;70;25;1590
1;2010;71;10;882
1;2010;71;25;1519
1;2010;72;10;860
1;2010;72;25;1443
1;2010;73;10;815
1;2010;73;25;1404
1;2010;74;10;748
1;2010;74;25;1390
1;2010;75;10;681
1;2010;75;25;1303
1;2010;76;10;678
1;2010;76;25;1191
1;2010;77;10;644
1;2010;77;25;1149
1;2010;78;10;602
1;2010;78;25;1078
1;2010;79;10;551
1;2010;79;25;998
1;2010;80;10;485
1;2010;80;25;946
1;2010;81;10;441
1;2010;81;25;873
1;2010;82;10;419
1;2010;82;25;775
1;2010;83;10;375
1;2010;83;25;668
1;2010;84;10;334
1;2010;84;25;612
1;2010;85;10;296
1;2010;85;25;563
1;2010;86;10;249
1;2010;86;25;496
1;2010;87;10;216
1;2010;87;25;417
1;2010;88;10;191
1;2010;88;25;365
1;2010;89;10;149
1;2010;89;25;318
1;2010;90;10;106
1;2010;90;25;222
1;2010;91;10;73
1;2010;91;25;154
1;2010;92;10;55
1;2010;92;25;115
1;2010;93;10;48
1;2010;93;25;93
1;2010;94;10;39
1;2010;94;25;70
1;2010;95;10;27
1;2010;95;25;55
1;2010;96;10;23
1;2010;96;25;44
1;2010;97;10;14
1;2010;97;25;36
1;2010;98;10;12
1;2010;98;25;19
1;2010;99;10;27
1;2010;99;25;31
1;2010;999;10;137124
1;2010;999;25;219468
1;2011;0;10;1522
1;2011;0;25;2397.5
1;2011;1;10;1636
1;2011;1;25;2519.5
1;2011;2;10;1629
1;2011;2;25;2489
1;2011;3;10;1621
1;2011;3;25;2527.5
1;2011;4;10;1622
1;2011;4;25;2503.5
1;2011;5;10;1631
1;2011;5;25;2500
1;2011;6;10;1620
1;2011;6;25;2465
1;2011;7;10;1626
1;2011;7;25;2347.5
1;2011;8;10;1649.5
1;2011;8;25;2381.5
1;2011;9;10;1668.5
1;2011;9;25;2498
1;2011;10;10;1739
1;2011;10;25;2555.5
1;2011;11;10;1762
1;2011;11;25;2555
1;2011;12;10;1777.5
1;2011;12;25;2527
1;2011;13;10;1805
1;2011;13;25;2498
1;2011;14;10;1828.5
1;2011;14;25;2616
1;2011;15;10;1825
1;2011;15;25;2656.5
1;2011;16;10;1821
1;2011;16;25;2649
1;2011;17;10;1843.5
1;2011;17;25;2706
1;2011;18;10;1867
1;2011;18;25;2733
1;2011;19;10;1881
1;2011;19;25;2817.5
1;2011;20;10;1953
1;2011;20;25;2840
1;2011;21;10;1921
1;2011;21;25;2790.5
1;2011;22;10;1868
1;2011;22;25;2795
1;2011;23;10;1871
1;2011;23;25;2711.5
1;2011;24;10;1825.5
1;2011;24;25;2763
1;2011;25;10;1866
1;2011;25;25;2927
1;2011;26;10;1895
1;2011;26;25;3017
1;2011;27;10;1891.5
1;2011;27;25;3112.5
1;2011;28;10;1865.5
1;2011;28;25;3221
1;2011;29;10;1869
1;2011;29;25;3330
1;2011;30;10;1877.5
1;2011;30;25;3404
1;2011;31;10;1834
1;2011;31;25;3420.5
1;2011;32;10;1794
1;2011;32;25;3430
1;2011;33;10;1844.5
1;2011;33;25;3447
1;2011;34;10;1858.5
1;2011;34;25;3526.5
1;2011;35;10;1887
1;2011;35;25;3469
1;2011;36;10;1961
1;2011;36;25;3512.5
1;2011;37;10;2029.5
1;2011;37;25;3597
1;2011;38;10;2071.5
1;2011;38;25;3635
1;2011;39;10;2133.5
1;2011;39;25;3577
1;2011;40;10;2193.5
1;2011;40;25;3496.5
1;2011;41;10;2274
1;2011;41;25;3435.5
1;2011;42;10;2299
1;2011;42;25;3471
1;2011;43;10;2358.5
1;2011;43;25;3600.5
1;2011;44;10;2402.5
1;2011;44;25;3696
1;2011;45;10;2471
1;2011;45;25;3760.5
1;2011;46;10;2504.5
1;2011;46;25;3773.5
1;2011;47;10;2459.5
1;2011;47;25;3729.5
1;2011;48;10;2356
1;2011;48;25;3550.5
1;2011;49;10;2269.5
1;2011;49;25;3365
1;2011;50;10;2246
1;2011;50;25;3285
1;2011;51;10;2103.5
1;2011;51;25;3249.5
1;2011;52;10;2014.5
1;2011;52;25;3175.5
1;2011;53;10;2038
1;2011;53;25;3023
1;2011;54;10;1945.5
1;2011;54;25;2913.5
1;2011;55;10;1831.5
1;2011;55;25;2809.5
1;2011;56;10;1757.5
1;2011;56;25;2656
1;2011;57;10;1666.5
1;2011;57;25;2489.5
1;2011;58;10;1614
1;2011;58;25;2432
1;2011;59;10;1610.5
1;2011;59;25;2343
1;2011;60;10;1598.5
1;2011;60;25;2297.5
1;2011;61;10;1527
1;2011;61;25;2311.5
1;2011;62;10;1502
1;2011;62;25;2288.5
1;2011;63;10;1519.5
1;2011;63;25;2262.5
1;2011;64;10;1479
1;2011;64;25;2249
1;2011;65;10;1422
1;2011;65;25;2190.5
1;2011;66;10;1338.5
1;2011;66;25;2101
1;2011;67;10;1286
1;2011;67;25;1998
1;2011;68;10;1252
1;2011;68;25;1901
1;2011;69;10;1150
1;2011;69;25;1760.5
1;2011;70;10;982.5
1;2011;70;25;1622.5
1;2011;71;10;885
